k,BubbleSort partiel,BuildHeap / Remove,HeapSort
5317,286.4740000,3.4250000,3.0460000
5318,285.5410000,3.4980000,3.4500000
5319,295.4600000,3.7470000,2.9300000
5320,280.5130000,3.5980000,3.5700000
5321,288.4620000,3.4230000,2.9700000
5322,298.2640000,3.5070000,2.8990000
5323,296.3850000,3.4550000,2.9330000
5324,297.4280000,3.5120000,2.9180000
5325,291.7220000,3.5690000,3.0220000
5326,291.7360000,3.5030000,2.9100000
5327,292.9470000,3.5690000,3.6020000
5328,289.1370000,3.3630000,2.9300000
5329,302.2270000,3.7010000,2.9120000
5330,292.1580000,3.7190000,3.1180000
5331,289.9070000,3.6770000,3.4520000
5332,289.3480000,3.5350000,2.9810000
5333,292.0190000,3.7040000,2.9760000
5334,289.8690000,3.4980000,2.9170000
5335,296.3560000,3.3220000,2.9160000
5336,288.6940000,3.9250000,3.5030000
5337,289.4830000,3.6620000,2.9260000
5338,297.0350000,3.7350000,3.2760000
5339,297.3020000,3.5820000,2.8960000
5340,298.3130000,3.8120000,2.9440000
5341,282.7690000,3.4440000,2.9310000
5342,292.0070000,3.7030000,3.5410000
5343,291.0460000,3.4660000,3.4090000
5344,292.5780000,3.5090000,3.3380000
5345,300.6100000,3.9800000,3.2790000
5346,299.2660000,3.9950000,2.9320000
5347,299.7550000,3.7630000,3.1420000
5348,291.3960000,3.6420000,2.9980000
5349,294.8880000,3.9840000,3.2460000
5350,289.3580000,3.5950000,3.1560000
5351,286.7510000,3.9150000,3.2880000
5352,295.4730000,3.7400000,2.9250000
5353,303.1140000,3.4390000,2.9150000
5354,292.2980000,3.6070000,3.4060000
5355,294.5030000,3.5120000,2.9160000
5356,301.6200000,3.9170000,2.9580000
5357,293.0590000,3.2010000,3.1820000
5358,296.6540000,3.4690000,2.9230000
5359,305.8790000,3.6210000,3.0550000
5360,292.9960000,3.5240000,2.9010000
5361,297.8940000,3.4970000,2.9630000
5362,296.5100000,4.2650000,2.9110000
5363,297.4900000,4.1560000,3.0010000
5364,300.8580000,3.8510000,2.9600000
5365,288.8110000,4.3170000,3.5340000
5366,285.2510000,3.7990000,2.9190000
5367,295.0480000,3.4980000,2.9300000
5368,285.6190000,3.5690000,3.0880000
5369,291.7230000,3.5940000,3.0920000
5370,300.3990000,3.6100000,2.8980000
5371,286.4630000,3.7440000,2.9200000
5372,293.6190000,3.4430000,2.9020000
5373,291.5630000,3.5910000,3.1870000
5374,298.9860000,3.5580000,3.4020000
5375,295.6720000,3.5520000,2.9160000
5376,287.7270000,3.8350000,3.6230000
5377,288.7420000,3.5730000,3.1070000
5378,290.2390000,3.6110000,2.9390000
5379,284.3960000,3.9360000,3.3320000
5380,302.9980000,3.6910000,3.4200000
5381,286.5140000,3.8050000,3.2180000
5382,296.2830000,3.5380000,3.2080000
5383,293.8050000,3.9230000,3.1080000
5384,291.9900000,3.9440000,3.1820000
5385,296.9430000,3.5730000,2.9050000
5386,285.1270000,3.5960000,2.9180000
5387,292.9620000,3.8660000,3.2300000
5388,295.5500000,3.6440000,2.9320000
5389,292.7600000,3.5590000,3.3060000
5390,300.9100000,3.4580000,3.0950000
5391,299.8690000,3.5720000,3.4920000
5392,296.4720000,3.5600000,2.9180000
5393,302.7130000,3.5140000,2.9530000
5394,292.5030000,3.8280000,3.5590000
5395,292.6110000,3.7240000,3.0720000
5396,295.7350000,3.4870000,2.9250000
5397,285.5340000,3.8120000,3.3210000
5398,288.2990000,3.5680000,3.0160000
5399,294.9080000,3.4120000,3.3430000
5400,289.9360000,3.4730000,2.9410000
5401,292.8230000,3.5730000,3.0660000
5402,293.5440000,4.1470000,2.9400000
5403,293.4650000,3.8550000,2.9300000
5404,300.5050000,3.5690000,2.9210000
5405,293.8500000,3.6800000,2.9950000
5406,293.6380000,3.9960000,2.9300000
5407,293.6870000,3.6150000,2.9190000
5408,281.7350000,3.4700000,2.9370000
5409,296.8480000,3.7210000,3.2060000
5410,294.0390000,3.8710000,3.2910000
5411,291.7130000,3.4710000,2.9130000
5412,307.3400000,4.0330000,3.2360000
5413,296.7620000,3.7900000,3.1420000
5414,286.6060000,3.7880000,3.3900000
5415,285.8150000,3.5760000,3.4440000
5416,288.5930000,3.5870000,2.9380000
5417,305.7860000,3.4770000,2.9160000
5418,302.1360000,3.8220000,3.0520000
5419,292.3230000,3.9240000,2.9470000
5420,299.0780000,3.3940000,2.9040000
5421,289.3020000,3.5660000,2.9470000
5422,290.7130000,3.6320000,3.1360000
5423,288.5450000,3.6300000,3.4100000
5424,295.4620000,3.5440000,2.9400000
5425,296.2300000,3.6310000,2.8850000
5426,292.4560000,3.2090000,2.9410000
5427,296.7270000,3.5100000,2.9380000
5428,290.0180000,3.5680000,3.0000000
5429,288.8220000,3.6350000,2.9170000
5430,290.4060000,3.4910000,2.9070000
5431,290.0370000,3.5540000,2.9400000
5432,290.8470000,3.5890000,2.9110000
5433,301.0040000,3.9520000,3.1400000
5434,287.2650000,3.8560000,3.3400000
5435,290.6160000,3.5930000,3.4850000
5436,297.9820000,4.0480000,3.0320000
5437,297.7800000,3.5860000,2.9510000
5438,294.7040000,3.7810000,3.1150000
5439,298.8120000,3.5230000,2.9170000
5440,301.9500000,3.9020000,2.9380000
5441,301.0820000,3.6600000,2.9480000
5442,296.6350000,3.6500000,2.9370000
5443,284.0430000,3.4870000,2.9230000
5444,302.7420000,3.5100000,2.9900000
5445,302.0390000,4.0540000,3.2890000
5446,294.8520000,3.5840000,2.9200000
5447,298.6980000,4.0990000,3.0830000
5448,296.3350000,4.0640000,3.5830000
5449,311.8050000,3.5690000,2.9580000
5450,316.7890000,4.3150000,3.8490000
5451,308.9750000,3.7400000,3.2790000
5452,304.3410000,3.8010000,2.9440000
5453,296.9850000,3.9460000,2.9430000
5454,288.5820000,3.7010000,3.4440000
5455,301.8160000,3.4600000,2.9370000
5456,286.8220000,3.4590000,3.0310000
5457,294.2380000,3.9920000,2.9910000
5458,303.1030000,3.7320000,2.9510000
5459,290.1390000,3.5130000,2.9370000
5460,298.8830000,3.7870000,2.9120000
5461,297.2620000,3.6570000,3.4670000
5462,289.4990000,3.5280000,2.9980000
5463,295.6860000,3.6320000,2.9280000
5464,288.7800000,3.8820000,3.4940000
5465,294.6140000,4.1120000,3.3070000
5466,298.7420000,3.6840000,2.9030000
5467,300.7840000,3.5920000,2.9150000
5468,300.0400000,3.7430000,2.9190000
5469,289.2270000,3.7750000,3.3340000
5470,304.0590000,3.7640000,2.9210000
5471,290.4980000,3.4860000,2.9350000
5472,291.7560000,3.6900000,2.9210000
5473,298.6730000,3.5500000,2.9070000
5474,300.1620000,3.5290000,2.9170000
5475,294.4680000,3.6140000,3.6450000
5476,288.0800000,3.6750000,2.9460000
5477,298.2700000,3.9670000,3.4290000
5478,295.0380000,3.5020000,2.9280000
5479,299.1970000,3.6600000,2.9150000
5480,300.4240000,3.1140000,2.9080000
5481,293.7310000,3.5740000,2.9400000
5482,296.8480000,3.6330000,2.9280000
5483,282.2720000,3.5020000,2.9050000
5484,307.7470000,3.6640000,3.2460000
5485,289.6500000,3.5250000,2.9740000
5486,295.0290000,3.6800000,3.4450000
5487,303.3250000,3.8470000,3.1910000
5488,289.9120000,3.5270000,3.4030000
5489,298.8800000,4.0120000,3.1430000
5490,300.3950000,3.7850000,2.9700000
5491,292.1950000,3.8240000,3.0170000
5492,293.9940000,3.5710000,3.0650000
5493,300.2120000,3.7800000,2.9410000
5494,289.7380000,3.5330000,2.9220000
5495,307.4530000,3.9290000,3.0130000
5496,293.9620000,3.5200000,3.3470000
5497,307.2010000,4.3340000,2.9890000
5498,297.0240000,4.2180000,3.0970000
5499,295.3690000,4.3600000,3.7000000
5500,307.0380000,3.7840000,3.4390000
5501,305.7640000,3.6080000,2.9080000
5502,297.3540000,3.6790000,2.9170000
5503,294.0200000,3.5970000,3.0490000
5504,298.9080000,3.6400000,2.9840000
5505,291.1080000,3.8480000,2.9430000
5506,295.2580000,3.8000000,3.1630000
5507,294.4410000,3.9610000,2.9760000
5508,298.0610000,3.9790000,2.9580000
5509,308.9850000,4.2820000,3.9940000
5510,317.1930000,3.9310000,3.1030000
5511,298.7000000,3.7120000,2.9190000
5512,297.0550000,3.7600000,2.9120000
5513,291.7460000,3.9310000,3.6190000
5514,295.1730000,4.0290000,2.9300000
5515,297.2700000,3.9350000,3.3890000
5516,304.9030000,3.4710000,2.9450000
5517,298.3600000,3.6040000,2.9310000
5518,301.2620000,3.5660000,2.9530000
5519,292.0430000,3.9330000,2.9380000
5520,291.4620000,3.6300000,2.9150000
5521,292.9220000,3.6810000,2.9160000
5522,292.1890000,3.6920000,3.4280000
5523,300.8270000,3.6360000,3.5630000
5524,291.5970000,3.7630000,3.6290000
5525,300.1320000,3.7030000,2.9040000
5526,311.0960000,3.6330000,2.9440000
5527,291.6190000,3.6570000,2.9410000
5528,301.8540000,3.6970000,3.3600000
5529,302.1850000,3.9450000,3.0650000
5530,295.4950000,3.5660000,2.9130000
5531,301.7360000,3.6440000,2.9170000
5532,294.8000000,3.7310000,3.1500000
5533,293.2300000,3.8230000,3.0570000
5534,301.1410000,3.5200000,2.9220000
5535,297.9350000,3.6510000,2.9540000
5536,293.2190000,3.7300000,3.1770000
5537,300.4020000,3.5250000,2.9400000
5538,294.8930000,4.1330000,2.9480000
5539,291.4600000,3.6920000,3.4350000
5540,301.7980000,4.3470000,2.9510000
5541,302.2370000,4.0590000,3.7000000
5542,304.6780000,3.8040000,2.9540000
5543,297.3710000,3.5970000,2.9440000
5544,293.6080000,3.6540000,3.4840000
5545,294.0980000,4.1680000,3.2090000
5546,292.0520000,3.7550000,3.4140000
5547,300.9710000,3.7370000,2.9790000
5548,300.0870000,3.5930000,2.9420000
5549,298.0820000,3.9840000,2.9280000
5550,297.4530000,3.5960000,2.9250000
5551,290.7900000,3.5530000,3.4350000
5552,290.2100000,4.0010000,3.4440000
5553,297.3420000,3.6830000,3.1460000
5554,298.2820000,4.0060000,3.1370000
5555,296.1790000,4.1170000,3.4560000
5556,303.1560000,3.6200000,2.9290000
5557,295.2140000,3.8620000,3.4330000
5558,299.5120000,3.5540000,2.9410000
5559,298.3370000,3.9340000,2.9660000
5560,291.9190000,4.2050000,3.6160000
5561,310.7660000,3.6120000,2.9170000
5562,288.0130000,3.2150000,2.9390000
5563,302.8880000,3.7010000,2.9250000
5564,298.9060000,3.5600000,2.9440000
5565,298.4260000,3.6220000,2.9320000
5566,296.9440000,3.7690000,2.9430000
5567,292.8850000,4.0620000,3.2540000
5568,300.5060000,3.5740000,2.9190000
5569,306.3570000,3.6100000,3.6150000
5570,298.7530000,4.1530000,3.0660000
5571,304.4370000,3.6060000,3.0880000
5572,306.5880000,3.6430000,2.9430000
5573,289.2620000,3.6410000,3.4980000
5574,304.5760000,4.0140000,3.5600000
5575,291.5610000,3.8520000,3.3100000
5576,295.2830000,3.7580000,2.9310000
5577,303.3500000,3.8880000,2.9960000
5578,292.6120000,3.8350000,3.0230000
5579,307.9070000,3.5680000,3.6050000
5580,304.4780000,4.4280000,3.2670000
5581,295.8370000,3.7010000,2.9450000
5582,294.1580000,3.6860000,2.9370000
5583,302.6830000,3.5830000,2.9230000
5584,306.3490000,3.1400000,2.9180000
5585,301.7110000,3.7940000,2.9470000
5586,299.0200000,3.6360000,2.9230000
5587,295.5420000,3.6380000,2.9130000
5588,301.9050000,3.6790000,2.9430000
5589,303.4160000,3.9000000,3.1610000
5590,292.2320000,3.6760000,2.8780000
5591,303.1360000,3.7920000,2.9610000
5592,297.0110000,3.9650000,3.5710000
5593,297.4150000,3.5870000,2.9300000
5594,303.1350000,3.6580000,2.9220000
5595,298.6270000,3.5670000,3.1560000
5596,295.3930000,3.8850000,2.9440000
5597,298.8830000,3.5220000,2.9390000
5598,294.4920000,3.6080000,2.9230000
5599,304.7280000,3.8580000,2.9900000
5600,297.1880000,3.6230000,3.0230000
5601,298.8600000,3.7720000,2.9090000
5602,298.5560000,3.5150000,2.9180000
5603,298.9990000,3.6510000,2.9410000
5604,293.5050000,3.6260000,3.1580000
5605,305.6680000,3.9410000,2.9490000
5606,320.7590000,3.7790000,3.6440000
5607,309.6360000,3.5480000,2.9620000
5608,299.1830000,3.6340000,2.9430000
5609,301.1090000,3.6470000,2.9280000
5610,301.6970000,3.6140000,3.4250000
5611,299.4330000,3.7710000,3.5430000
5612,307.8300000,3.5640000,3.4570000
5613,303.7710000,3.6350000,2.9270000
5614,297.5140000,4.3950000,3.0610000
5615,303.2590000,3.6440000,2.9240000
5616,306.8210000,3.8250000,3.4710000
5617,302.1420000,3.6550000,2.9310000
5618,309.0350000,3.7190000,2.8820000
5619,308.0890000,3.9830000,3.0960000
5620,296.8370000,3.6000000,2.9440000
5621,301.9960000,3.7440000,3.6370000
5622,303.0860000,3.7040000,2.8920000
5623,306.4620000,3.8610000,3.4380000
5624,305.5030000,3.7320000,3.8050000
5625,304.7090000,3.9200000,2.9230000
5626,295.4050000,3.6450000,2.9380000
5627,306.6120000,4.2530000,3.2240000
5628,298.3890000,3.6320000,2.9450000
5629,300.7650000,3.5940000,2.9340000
5630,297.5100000,3.5630000,3.0020000
5631,307.9630000,3.5070000,3.2550000
5632,296.9670000,4.1170000,3.1850000
5633,308.8920000,3.7090000,2.9590000
5634,305.5840000,3.6950000,2.9840000
5635,302.9500000,3.7640000,3.0290000
5636,302.6910000,3.6840000,3.5860000
5637,304.8740000,4.1470000,3.4400000
5638,306.7610000,3.9630000,3.1100000
5639,305.5140000,3.7350000,3.1560000
5640,300.4190000,3.6860000,3.4720000
5641,300.9150000,4.0390000,3.2190000
5642,292.7160000,3.8220000,3.2330000
5643,304.0090000,3.6480000,2.9210000
5644,309.1620000,3.5300000,2.9210000
5645,295.1200000,3.6640000,3.0790000
5646,292.0330000,3.8890000,3.1160000
5647,309.1790000,4.1570000,3.8300000
5648,317.5370000,3.4560000,2.9330000
5649,312.8100000,3.9490000,3.1080000
5650,300.7460000,3.8250000,2.9990000
5651,313.3320000,4.0980000,3.1390000
5652,309.0760000,4.6500000,3.8550000
5653,314.6200000,3.7420000,3.5790000
5654,305.5310000,3.1080000,2.9240000
5655,309.5430000,4.6710000,3.5660000
5656,316.2490000,4.2730000,3.5640000
5657,303.4270000,3.9180000,2.9290000
5658,304.6550000,3.9250000,3.2220000
5659,318.4960000,3.7370000,2.8910000
5660,308.3630000,3.7690000,3.3070000
5661,298.0710000,3.6780000,3.5590000
5662,298.2980000,3.7370000,3.2760000
5663,299.7000000,3.7510000,3.4510000
5664,317.0240000,4.0950000,3.4400000
5665,319.9130000,3.8920000,3.7060000
5666,329.6310000,3.6000000,2.9060000
5667,327.3410000,3.9410000,3.0660000
5668,340.5670000,4.1430000,3.2310000
5669,329.9490000,4.8140000,3.9940000
5670,327.7430000,4.0060000,2.9840000
5671,331.6680000,4.1250000,4.0380000
5672,331.8440000,4.0450000,3.8370000
5673,331.1020000,3.8890000,3.3790000
5674,332.0420000,3.9660000,3.2120000
5675,325.5640000,3.7080000,3.8310000
5676,325.9470000,4.5720000,3.2800000
5677,329.1720000,3.8660000,2.9420000
5678,325.7820000,3.7450000,3.6290000
5679,329.3510000,4.3010000,3.6590000
5680,329.4390000,3.9680000,3.3320000
5681,333.5360000,4.7250000,3.6450000
5682,332.6990000,4.0920000,3.0910000
5683,313.5250000,3.4670000,3.1520000
5684,316.5960000,3.4780000,3.8500000
5685,304.9240000,3.5090000,2.9440000
5686,297.8200000,3.8540000,3.0940000
5687,304.0610000,3.1960000,2.9260000
5688,330.6010000,4.3090000,3.4670000
5689,311.6930000,4.0160000,3.1050000
5690,309.0220000,3.4390000,3.1080000
5691,315.5850000,4.3040000,3.4180000
5692,310.9140000,4.1870000,3.6630000
5693,313.9790000,3.6340000,3.0790000
5694,314.5950000,3.1050000,2.9770000
5695,307.5980000,3.8000000,3.0930000
5696,313.6840000,3.1930000,2.9270000
5697,307.1580000,3.8700000,2.9090000
5698,306.6320000,3.7450000,2.9220000
5699,296.6270000,3.4330000,3.6910000
5700,293.9650000,3.6940000,2.9300000
5701,303.0170000,4.1330000,3.2980000
5702,300.6440000,4.2960000,3.0660000
5703,308.5750000,3.4170000,3.0650000
5704,296.2590000,3.7080000,2.9320000
5705,305.5980000,3.8990000,3.4880000
5706,306.0090000,3.6760000,3.0100000
5707,297.5140000,3.7500000,2.9750000
5708,303.1240000,4.1580000,3.0210000
5709,304.4590000,3.7750000,3.3340000
5710,303.1780000,3.6500000,2.9380000
5711,315.2340000,3.8060000,2.9120000
5712,305.7300000,3.6300000,2.9590000
5713,295.3650000,3.7710000,2.9170000
5714,297.6450000,3.6690000,2.9280000
5715,302.3290000,4.0930000,3.0110000
5716,298.1710000,3.6450000,2.9240000
5717,305.7260000,3.8830000,3.4830000
5718,294.7760000,3.6710000,2.9320000
5719,313.0460000,4.4660000,3.6880000
5720,318.8020000,4.0100000,3.7220000
5721,296.2640000,3.6820000,2.9290000
5722,303.6930000,4.2200000,3.0410000
5723,297.9300000,3.7020000,2.9320000
5724,301.2840000,3.7100000,3.1160000
5725,297.0680000,3.7510000,2.9270000
5726,305.2840000,3.9360000,3.2480000
5727,294.9640000,3.7600000,2.9000000
5728,297.2130000,3.8990000,3.2880000
5729,301.0250000,3.4450000,3.1140000
5730,296.4130000,3.8540000,2.9000000
5731,300.7070000,3.5950000,2.9260000
5732,308.4540000,4.3330000,3.1100000
5733,308.0530000,3.8940000,3.2020000
5734,302.8040000,3.6970000,2.9370000
5735,301.1230000,3.7250000,2.9830000
5736,300.7880000,3.8220000,3.1990000
5737,309.4160000,3.7010000,2.9110000
5738,296.8110000,3.7830000,2.8980000
5739,307.9360000,3.8460000,3.4640000
5740,302.6010000,3.9920000,3.1790000
5741,302.7940000,3.7560000,3.4480000
5742,303.6080000,3.7650000,3.6660000
5743,308.9950000,3.7000000,3.3110000
5744,293.6210000,4.2200000,3.1270000
5745,301.1390000,3.7250000,2.8940000
5746,293.4690000,4.0560000,3.3220000
5747,297.1880000,4.0230000,2.9420000
5748,310.9620000,4.2220000,3.3120000
5749,298.3410000,3.7290000,2.9280000
5750,303.0560000,3.7340000,2.9240000
5751,312.8670000,4.0980000,3.8090000
5752,303.6610000,3.9150000,3.2460000
5753,292.3820000,3.9900000,3.2410000
5754,298.8940000,3.8050000,2.9180000
5755,294.1180000,3.9280000,2.9770000
5756,296.9060000,3.7410000,2.9080000
5757,296.3810000,4.0550000,3.1710000
5758,300.4820000,3.7520000,2.8980000
5759,305.1820000,3.7670000,3.4120000
5760,296.7310000,3.7340000,2.9300000
5761,299.0580000,4.1490000,2.9800000
5762,302.5140000,3.7280000,2.9140000
5763,298.1020000,3.7720000,2.9280000
5764,292.9480000,3.6880000,3.6040000
5765,292.3360000,3.7770000,3.0410000
5766,316.7610000,3.7190000,2.9160000
5767,304.9610000,3.7050000,3.5630000
5768,312.7360000,3.8040000,2.9150000
5769,300.9790000,3.6850000,3.2720000
5770,301.2410000,3.8480000,3.3210000
5771,300.2600000,3.8520000,2.9030000
5772,297.2760000,4.0900000,3.0400000
5773,305.2850000,3.7470000,3.2360000
5774,295.6270000,3.9880000,2.9610000
5775,300.9030000,4.0060000,2.9560000
5776,301.8220000,3.9200000,3.1030000
5777,302.0660000,3.8750000,3.5290000
5778,299.0210000,3.7050000,2.9240000
5779,297.5460000,3.7900000,2.9330000
5780,303.3470000,4.1320000,2.9100000
5781,303.4360000,3.7210000,3.0460000
5782,299.1360000,3.6070000,3.1440000
5783,318.9890000,3.9980000,2.9480000
5784,307.4820000,4.4340000,3.0250000
5785,306.9390000,4.0630000,3.4930000
5786,289.8890000,3.8600000,3.6260000
5787,301.5790000,3.8760000,2.9030000
5788,302.2330000,4.1200000,3.4840000
5789,294.1160000,4.0100000,3.1930000
5790,302.4140000,3.6980000,2.9130000
5791,296.5760000,3.7540000,2.8960000
5792,301.9540000,3.7310000,2.9100000
5793,300.7900000,4.0090000,3.3000000
5794,303.7230000,3.9720000,3.4670000
5795,297.4030000,3.7630000,2.9300000
5796,297.1960000,4.2730000,3.0790000
5797,298.6590000,3.7200000,2.9150000
5798,314.9780000,3.6990000,2.9370000
5799,307.7180000,3.9560000,3.0160000
5800,315.4420000,3.6480000,2.9230000
5801,317.4260000,3.6480000,3.4850000
5802,294.3600000,3.7920000,2.9280000
5803,306.3840000,4.0090000,3.4350000
5804,311.0460000,4.0460000,3.0640000
5805,310.5700000,3.8850000,2.9660000
5806,304.5540000,3.7650000,2.9160000
5807,293.2500000,3.8070000,2.9210000
5808,296.5010000,3.9240000,3.2160000
5809,302.0110000,3.7460000,2.9480000
5810,302.9930000,3.2930000,2.9290000
5811,298.9410000,3.6590000,2.9300000
5812,300.3410000,3.9180000,2.9120000
5813,301.7520000,3.7610000,2.9130000
5814,304.0730000,4.0990000,3.6950000
5815,322.9580000,4.1000000,3.5470000
5816,301.6010000,4.2150000,2.9320000
5817,304.8400000,4.3530000,3.2660000
5818,310.0320000,4.1240000,2.9670000
5819,295.8130000,3.7520000,3.5370000
5820,304.5160000,3.7630000,2.9190000
5821,319.6170000,3.8560000,2.9090000
5822,298.5180000,3.9920000,2.9670000
5823,316.8210000,3.6440000,2.8970000
5824,304.6360000,3.8840000,3.0070000
5825,294.4370000,3.7210000,2.9100000
5826,295.5290000,3.8170000,2.9370000
5827,294.9210000,3.7770000,3.4820000
5828,301.9020000,4.0570000,2.9910000
5829,302.2270000,3.7650000,3.2690000
5830,311.0630000,3.7840000,2.9000000
5831,298.2700000,3.8580000,2.9650000
5832,307.9290000,4.0720000,3.2280000
5833,301.8990000,3.8590000,3.0290000
5834,300.6280000,3.9750000,3.4270000
5835,305.9200000,3.8620000,2.9760000
5836,293.0370000,3.8890000,3.5210000
5837,313.5100000,3.7840000,2.8980000
5838,310.0830000,3.8460000,3.5000000
5839,303.1190000,3.7110000,3.0390000
5840,304.7040000,3.9650000,3.2600000
5841,296.5780000,3.9030000,3.7130000
5842,297.4900000,3.8070000,2.9120000
5843,310.7210000,4.1000000,3.2820000
5844,298.8320000,3.7900000,2.9290000
5845,302.3180000,3.6450000,2.9220000
5846,309.1050000,4.3510000,3.3360000
5847,298.6130000,3.6390000,2.8950000
5848,303.2380000,3.7690000,2.9060000
5849,310.9870000,3.9020000,2.9160000
5850,292.2480000,3.8300000,3.2850000
5851,299.3500000,3.9830000,3.0540000
5852,312.9600000,3.8560000,3.0610000
5853,302.5450000,3.7050000,3.5160000
5854,309.0880000,3.7310000,2.8970000
5855,301.9510000,3.7230000,2.9150000
5856,303.0290000,3.8250000,3.4240000
5857,309.2600000,3.7620000,2.9100000
5858,304.1980000,3.8100000,3.0370000
5859,303.4050000,3.9750000,2.9950000
5860,308.7490000,4.1390000,3.0280000
5861,302.1270000,4.0550000,2.9130000
5862,300.1920000,3.8440000,2.9660000
5863,311.5200000,3.7040000,2.9080000
5864,312.0440000,3.8430000,2.9180000
5865,309.5620000,3.6910000,3.0070000
5866,303.1590000,4.0690000,3.3700000
5867,301.5820000,3.6280000,2.9100000
5868,309.2160000,4.0870000,2.9130000
5869,302.1840000,3.8300000,2.9000000
5870,294.9750000,3.7960000,2.8990000
5871,312.0710000,4.3120000,3.0390000
5872,294.7060000,3.8370000,3.1850000
5873,303.7140000,4.0580000,2.9350000
5874,300.6830000,3.7040000,2.9540000
5875,297.7810000,3.8760000,2.8990000
5876,306.8750000,3.8560000,3.6800000
5877,309.5470000,3.8400000,2.9180000
5878,325.1740000,3.8520000,2.9010000
5879,307.0110000,4.0130000,3.1550000
5880,305.5030000,3.8120000,3.4090000
5881,297.5750000,3.9040000,3.1360000
5882,306.4650000,3.8940000,2.9030000
5883,308.5210000,3.7660000,3.1780000
5884,304.4160000,3.9570000,2.9070000
5885,306.5980000,3.9430000,2.9000000
5886,318.7220000,3.7920000,3.0450000
5887,302.5720000,3.9460000,3.2830000
5888,312.3190000,4.1350000,2.9340000
5889,321.5470000,3.7150000,2.9280000
5890,301.6330000,4.2090000,3.4000000
5891,313.5660000,3.9810000,3.2660000
5892,308.4760000,3.8660000,3.3300000
5893,300.2660000,3.8150000,2.9090000
5894,307.6910000,3.8660000,3.3340000
5895,301.0920000,3.2540000,2.9860000
5896,300.1140000,3.8880000,2.9670000
5897,305.7340000,4.0160000,3.2110000
5898,308.1940000,4.2620000,3.5510000
5899,307.1590000,3.9950000,2.9120000
5900,309.4770000,4.1540000,2.9100000
5901,299.2060000,3.7700000,2.9130000
5902,303.1580000,3.8210000,2.9890000
5903,307.3420000,3.8290000,2.9600000
5904,304.8350000,3.9950000,3.2100000
5905,308.5730000,4.1050000,3.2110000
5906,300.3940000,3.7100000,2.9390000
5907,305.5720000,3.8550000,3.3390000
5908,305.9900000,3.8030000,3.0940000
5909,312.2230000,3.7850000,2.9990000
5910,306.5510000,3.7480000,2.9330000
5911,312.7290000,4.1460000,3.1300000
5912,310.9210000,3.9070000,2.9460000
5913,304.2530000,3.8680000,2.8960000
5914,305.8840000,3.8640000,3.1740000
5915,305.2320000,3.2940000,3.0210000
5916,297.8000000,3.8090000,2.9220000
5917,306.5450000,4.4250000,3.1010000
5918,300.2710000,3.7320000,2.9200000
5919,303.2450000,3.7650000,3.0610000
5920,298.7280000,3.7390000,3.0240000
5921,301.9280000,4.2190000,3.2880000
5922,310.2680000,3.8390000,2.9000000
5923,303.5750000,3.7680000,2.9230000
5924,296.5670000,3.8030000,2.9170000
5925,304.0470000,3.6250000,2.9330000
5926,301.0580000,3.9210000,3.3490000
5927,296.4110000,3.8930000,2.9460000
5928,306.5690000,4.1300000,3.0120000
5929,300.6290000,3.7340000,3.1450000
5930,305.7350000,3.8340000,3.4930000
5931,312.7760000,3.9680000,2.9730000
5932,297.1080000,4.0010000,3.2820000
5933,298.9960000,3.8040000,2.9170000
5934,315.0620000,4.0160000,2.9100000
5935,304.3050000,3.8390000,2.9470000
5936,318.8890000,4.0320000,3.0870000
5937,318.5640000,4.6240000,2.9340000
5938,300.8490000,3.8110000,2.9760000
5939,302.1240000,3.8430000,2.9450000
5940,302.7580000,4.2060000,3.5030000
5941,314.4130000,3.7540000,3.7690000
5942,305.6100000,3.8030000,2.9220000
5943,305.4640000,4.1400000,3.0080000
5944,303.4730000,4.1010000,2.9390000
5945,309.7760000,3.8180000,2.9360000
5946,298.3170000,3.7360000,3.3440000
5947,300.1250000,3.8530000,3.0610000
5948,316.3960000,3.9580000,3.0250000
5949,306.9340000,4.0660000,2.9980000
5950,306.8000000,3.8330000,2.9090000
5951,308.8980000,3.7630000,2.9320000
5952,297.6120000,3.8600000,2.9070000
5953,305.6650000,3.7800000,3.1660000
5954,309.6110000,3.9360000,2.9280000
5955,298.9510000,3.8480000,2.9330000
5956,303.5710000,3.8510000,2.9480000
5957,315.7580000,3.8120000,2.9450000
5958,302.0370000,3.8460000,2.9310000
5959,307.8300000,4.2560000,3.1470000
5960,314.7680000,3.7380000,2.9240000
5961,304.4510000,3.8380000,3.0130000
5962,316.2880000,3.7730000,3.0450000
5963,309.4050000,4.0230000,3.2470000
5964,294.3760000,3.8040000,2.9160000
5965,306.4990000,3.8600000,3.3760000
5966,306.7980000,4.3390000,3.0010000
5967,307.9480000,3.9210000,3.3050000
5968,306.3500000,3.8960000,3.2300000
5969,303.8650000,4.3540000,2.9390000
5970,307.5050000,4.1050000,3.2340000
5971,307.0900000,3.8930000,3.6320000
5972,331.4110000,3.8190000,3.0060000
5973,312.7560000,3.7350000,2.9600000
5974,307.4030000,4.0930000,3.2720000
5975,307.4010000,4.0100000,3.4830000
5976,307.0460000,4.1250000,3.3170000
5977,307.5370000,3.8720000,2.9080000
5978,303.5670000,4.0040000,2.9800000
5979,308.3150000,3.9120000,2.9000000
5980,309.3150000,3.9090000,3.3150000
5981,305.2210000,3.8220000,2.9690000
