k,BubbleSort partiel,BuildHeap / Remove,HeapSort
4952,22539723,65197,124199
4953,22541278,65208,124199
4954,22542832,65219,124199
4955,22544386,65231,124199
4956,22545940,65243,124199
4957,22547494,65253,124199
4958,22549047,65264,124199
4959,22550600,65276,124199
4960,22552151,65288,124199
4961,22553701,65299,124199
4962,22555250,65311,124199
4963,22556798,65323,124199
4964,22558346,65333,124199
4965,22559894,65345,124199
4966,22561441,65356,124199
4967,22562986,65368,124199
4968,22564531,65380,124199
4969,22566075,65391,124199
4970,22567617,65402,124199
4971,22569158,65413,124199
4972,22570699,65425,124199
4973,22572238,65436,124199
4974,22573776,65448,124199
4975,22575312,65460,124199
4976,22576847,65471,124199
4977,22578380,65483,124199
4978,22579912,65494,124199
4979,22581444,65505,124199
4980,22582975,65516,124199
4981,22584504,65527,124199
4982,22586033,65538,124199
4983,22587562,65549,124199
4984,22589089,65560,124199
4985,22590615,65570,124199
4986,22592141,65581,124199
4987,22593667,65593,124199
4988,22595191,65604,124199
4989,22596712,65615,124199
4990,22598231,65626,124199
4991,22599750,65637,124199
4992,22601269,65648,124199
4993,22602786,65659,124199
4994,22604302,65670,124199
4995,22605817,65681,124199
4996,22607332,65693,124199
4997,22608847,65704,124199
4998,22610361,65715,124199
4999,22611874,65726,124199
5000,22613386,65737,124199
5001,22614897,65749,124199
5002,22616406,65761,124199
5003,22617915,65772,124199
5004,22619423,65784,124199
5005,22620929,65796,124199
5006,22622434,65808,124199
5007,22623939,65819,124199
5008,22625443,65829,124199
5009,22626946,65840,124199
5010,22628447,65851,124199
5011,22629947,65862,124199
5012,22631447,65873,124199
5013,22632947,65883,124199
5014,22634445,65893,124199
5015,22635943,65905,124199
5016,22637439,65916,124199
5017,22638935,65928,124199
5018,22640428,65940,124199
5019,22641921,65952,124199
5020,22643413,65963,124199
5021,22644905,65974,124199
5022,22646397,65985,124199
5023,22647888,65997,124199
5024,22649377,66008,124199
5025,22650864,66018,124199
5026,22652351,66029,124199
5027,22653835,66040,124199
5028,22655319,66051,124199
5029,22656803,66063,124199
5030,22658286,66074,124199
5031,22659768,66086,124199
5032,22661249,66097,124199
5033,22662730,66108,124199
5034,22664211,66119,124199
5035,22665692,66131,124199
5036,22667173,66142,124199
5037,22668653,66153,124199
5038,22670132,66165,124199
5039,22671609,66176,124199
5040,22673086,66187,124199
5041,22674563,66198,124199
5042,22676039,66208,124199
5043,22677515,66219,124199
5044,22678990,66230,124199
5045,22680465,66241,124199
5046,22681940,66253,124199
5047,22683415,66264,124199
5048,22684888,66275,124199
5049,22686360,66287,124199
5050,22687831,66298,124199
5051,22689299,66310,124199
5052,22690765,66321,124199
5053,22692231,66333,124199
5054,22693697,66344,124199
5055,22695163,66355,124199
5056,22696628,66367,124199
5057,22698092,66378,124199
5058,22699556,66389,124199
5059,22701020,66399,124199
5060,22702483,66411,124199
5061,22703946,66422,124199
5062,22705409,66433,124199
5063,22706871,66444,124199
5064,22708333,66456,124199
5065,22709793,66468,124199
5066,22711252,66480,124199
5067,22712710,66491,124199
5068,22714168,66501,124199
5069,22715625,66512,124199
5070,22717082,66523,124199
5071,22718539,66534,124199
5072,22719996,66545,124199
5073,22721450,66556,124199
5074,22722904,66567,124199
5075,22724358,66579,124199
5076,22725812,66588,124199
5077,22727266,66599,124199
5078,22728720,66610,124199
5079,22730171,66621,124199
5080,22731621,66632,124199
5081,22733070,66643,124199
5082,22734519,66654,124199
5083,22735966,66665,124199
5084,22737413,66676,124199
5085,22738859,66688,124199
5086,22740305,66699,124199
5087,22741751,66710,124199
5088,22743192,66722,124199
5089,22744632,66733,124199
5090,22746072,66744,124199
5091,22747512,66756,124199
5092,22748952,66767,124199
5093,22750391,66778,124199
5094,22751830,66789,124199
5095,22753268,66800,124199
5096,22754706,66811,124199
5097,22756143,66822,124199
5098,22757580,66833,124199
5099,22759017,66844,124199
5100,22760453,66855,124199
5101,22761889,66866,124199
5102,22763324,66877,124199
5103,22764759,66889,124199
5104,22766191,66900,124199
5105,22767622,66912,124199
5106,22769053,66923,124199
5107,22770482,66934,124199
5108,22771911,66945,124199
5109,22773339,66956,124199
5110,22774766,66966,124199
5111,22776193,66976,124199
5112,22777620,66987,124199
5113,22779046,66998,124199
5114,22780472,67010,124199
5115,22781898,67021,124199
5116,22783323,67032,124199
5117,22784748,67043,124199
5118,22786173,67054,124199
5119,22787597,67066,124199
5120,22789019,67077,124199
5121,22790436,67087,124199
5122,22791852,67097,124199
5123,22793267,67108,124199
5124,22794681,67118,124199
5125,22796094,67129,124199
5126,22797506,67140,124199
5127,22798918,67151,124199
5128,22800329,67162,124199
5129,22801740,67173,124199
5130,22803150,67184,124199
5131,22804560,67195,124199
5132,22805969,67206,124199
5133,22807378,67217,124199
5134,22808787,67228,124199
5135,22810196,67239,124199
5136,22811605,67250,124199
5137,22813012,67261,124199
5138,22814419,67272,124199
5139,22815824,67282,124199
5140,22817227,67293,124199
5141,22818628,67304,124199
5142,22820029,67315,124199
5143,22821429,67327,124199
5144,22822829,67338,124199
5145,22824229,67349,124199
5146,22825628,67361,124199
5147,22827027,67372,124199
5148,22828426,67383,124199
5149,22829822,67395,124199
5150,22831218,67403,124199
5151,22832612,67415,124199
5152,22834005,67426,124199
5153,22835396,67437,124199
5154,22836787,67448,124199
5155,22838175,67459,124199
5156,22839561,67471,124199
5157,22840946,67482,124199
5158,22842331,67493,124199
5159,22843716,67504,124199
5160,22845101,67516,124199
5161,22846485,67526,124199
5162,22847869,67537,124199
5163,22849253,67548,124199
5164,22850635,67560,124199
5165,22852017,67571,124199
5166,22853397,67582,124199
5167,22854777,67593,124199
5168,22856156,67604,124199
5169,22857535,67615,124199
5170,22858914,67626,124199
5171,22860291,67637,124199
5172,22861668,67648,124199
5173,22863045,67659,124199
5174,22864422,67671,124199
5175,22865799,67681,124199
5176,22867176,67691,124199
5177,22868553,67702,124199
5178,22869930,67713,124199
5179,22871307,67723,124199
5180,22872682,67735,124199
5181,22874055,67746,124199
5182,22875427,67757,124199
5183,22876798,67768,124199
5184,22878169,67779,124199
5185,22879539,67790,124199
5186,22880908,67801,124199
5187,22882277,67812,124199
5188,22883646,67823,124199
5189,22885014,67835,124199
5190,22886382,67846,124199
5191,22887746,67858,124199
5192,22889109,67870,124199
5193,22890472,67880,124199
5194,22891835,67891,124199
5195,22893198,67903,124199
5196,22894560,67914,124199
5197,22895922,67925,124199
5198,22897284,67936,124199
5199,22898645,67947,124199
5200,22900003,67958,124199
5201,22901360,67969,124199
5202,22902717,67980,124199
5203,22904073,67991,124199
5204,22905428,68003,124199
5205,22906783,68014,124199
5206,22908137,68025,124199
5207,22909491,68036,124199
5208,22910845,68047,124199
5209,22912199,68058,124199
5210,22913553,68069,124199
5211,22914907,68081,124199
5212,22916261,68092,124199
5213,22917615,68104,124199
5214,22918969,68116,124199
5215,22920322,68127,124199
5216,22921674,68138,124199
5217,22923026,68149,124199
5218,22924377,68160,124199
5219,22925728,68171,124199
5220,22927077,68182,124199
5221,22928424,68194,124199
5222,22929770,68206,124199
5223,22931116,68217,124199
5224,22932461,68228,124199
5225,22933805,68239,124199
5226,22935149,68250,124199
5227,22936493,68262,124199
5228,22937837,68273,124199
5229,22939181,68284,124199
5230,22940524,68295,124199
5231,22941866,68306,124199
5232,22943206,68317,124199
5233,22944546,68328,124199
5234,22945885,68340,124199
5235,22947224,68351,124199
5236,22948562,68362,124199
5237,22949897,68373,124199
5238,22951232,68383,124199
5239,22952567,68394,124199
5240,22953902,68405,124199
5241,22955236,68417,124199
5242,22956568,68428,124199
5243,22957900,68439,124199
5244,22959232,68451,124199
5245,22960561,68462,124199
5246,22961890,68472,124199
5247,22963216,68483,124199
5248,22964542,68494,124199
5249,22965868,68505,124199
5250,22967194,68516,124199
5251,22968520,68527,124199
5252,22969846,68539,124199
5253,22971172,68550,124199
5254,22972496,68561,124199
5255,22973820,68572,124199
5256,22975143,68584,124199
5257,22976465,68595,124199
5258,22977787,68606,124199
5259,22979109,68617,124199
5260,22980429,68628,124199
5261,22981748,68639,124199
5262,22983066,68650,124199
5263,22984384,68661,124199
5264,22985702,68672,124199
5265,22987020,68683,124199
5266,22988337,68694,124199
5267,22989654,68704,124199
5268,22990971,68716,124199
5269,22992288,68727,124199
5270,22993605,68737,124199
5271,22994920,68748,124199
5272,22996235,68759,124199
5273,22997550,68769,124199
5274,22998864,68780,124199
5275,23000178,68791,124199
5276,23001492,68802,124199
5277,23002806,68812,124199
5278,23004119,68823,124199
5279,23005432,68835,124199
5280,23006745,68845,124199
5281,23008057,68856,124199
5282,23009369,68866,124199
5283,23010680,68877,124199
5284,23011991,68889,124199
5285,23013301,68900,124199
5286,23014611,68910,124199
5287,23015920,68921,124199
5288,23017229,68933,124199
5289,23018536,68944,124199
5290,23019843,68955,124199
5291,23021149,68966,124199
5292,23022455,68977,124199
5293,23023761,68988,124199
5294,23025065,69000,124199
5295,23026367,69012,124199
5296,23027669,69023,124199
5297,23028971,69035,124199
5298,23030272,69046,124199
5299,23031573,69057,124199
5300,23032873,69069,124199
5301,23034173,69080,124199
5302,23035471,69091,124199
5303,23036769,69102,124199
5304,23038067,69113,124199
5305,23039365,69124,124199
5306,23040663,69135,124199
5307,23041961,69147,124199
5308,23043259,69158,124199
5309,23044556,69169,124199
5310,23045853,69179,124199
5311,23047150,69191,124199
5312,23048447,69203,124199
5313,23049744,69214,124199
5314,23051041,69224,124199
5315,23052337,69235,124199
5316,23053632,69246,124199
5317,23054927,69258,124199
5318,23056222,69269,124199
5319,23057517,69280,124199
5320,23058812,69291,124199
5321,23060107,69302,124199
5322,23061400,69313,124199
5323,23062693,69324,124199
5324,23063986,69335,124199
5325,23065278,69347,124199
5326,23066569,69358,124199
5327,23067860,69368,124199
5328,23069150,69378,124199
5329,23070440,69389,124199
5330,23071729,69400,124199
5331,23073017,69411,124199
5332,23074305,69422,124199
5333,23075591,69433,124199
5334,23076877,69444,124199
5335,23078162,69455,124199
5336,23079445,69467,124199
5337,23080727,69478,124199
5338,23082008,69489,124199
5339,23083289,69500,124199
5340,23084570,69511,124199
5341,23085851,69522,124199
5342,23087132,69533,124199
5343,23088413,69544,124199
5344,23089694,69555,124199
5345,23090975,69566,124199
5346,23092256,69577,124199
5347,23093536,69588,124199
5348,23094815,69600,124199
5349,23096093,69611,124199
5350,23097371,69622,124199
5351,23098649,69632,124199
5352,23099927,69643,124199
5353,23101204,69654,124199
5354,23102481,69665,124199
5355,23103757,69676,124199
5356,23105032,69687,124199
5357,23106306,69697,124199
5358,23107580,69708,124199
5359,23108853,69719,124199
5360,23110125,69730,124199
5361,23111396,69741,124199
5362,23112665,69752,124199
5363,23113933,69764,124199
5364,23115200,69775,124199
5365,23116467,69787,124199
5366,23117733,69798,124199
5367,23118999,69809,124199
5368,23120265,69820,124199
5369,23121531,69831,124199
5370,23122796,69842,124199
5371,23124060,69853,124199
5372,23125323,69864,124199
5373,23126585,69875,124199
5374,23127846,69885,124199
5375,23129106,69896,124199
5376,23130366,69907,124199
5377,23131625,69918,124199
5378,23132883,69929,124199
5379,23134140,69941,124199
5380,23135396,69952,124199
5381,23136652,69963,124199
5382,23137908,69975,124199
5383,23139163,69986,124199
5384,23140418,69997,124199
5385,23141672,70008,124199
5386,23142926,70019,124199
5387,23144180,70030,124199
5388,23145433,70041,124199
5389,23146686,70052,124199
5390,23147938,70063,124199
5391,23149190,70074,124199
5392,23150441,70085,124199
5393,23151692,70097,124199
5394,23152943,70108,124199
5395,23154194,70120,124199
5396,23155445,70131,124199
5397,23156695,70142,124199
5398,23157944,70153,124199
5399,23159192,70163,124199
5400,23160439,70174,124199
5401,23161686,70185,124199
5402,23162933,70196,124199
5403,23164180,70206,124199
5404,23165427,70217,124199
5405,23166673,70228,124199
5406,23167919,70239,124199
5407,23169165,70251,124199
5408,23170410,70262,124199
5409,23171655,70273,124199
5410,23172900,70284,124199
5411,23174145,70295,124199
5412,23175389,70306,124199
5413,23176633,70317,124199
5414,23177877,70328,124199
5415,23179120,70339,124199
5416,23180362,70350,124199
5417,23181604,70361,124199
5418,23182845,70372,124199
5419,23184086,70383,124199
5420,23185325,70393,124199
5421,23186564,70404,124199
5422,23187802,70416,124199
5423,23189040,70427,124199
5424,23190278,70438,124199
5425,23191515,70448,124199
5426,23192751,70460,124199
5427,23193986,70471,124199
5428,23195221,70482,124199
5429,23196456,70492,124199
5430,23197691,70503,124199
5431,23198925,70514,124199
5432,23200157,70526,124199
5433,23201388,70537,124199
5434,23202619,70548,124199
5435,23203849,70559,124199
5436,23205079,70570,124199
5437,23206309,70580,124199
5438,23207538,70591,124199
5439,23208766,70603,124199
5440,23209994,70614,124199
5441,23211221,70625,124199
5442,23212448,70636,124199
5443,23213675,70647,124199
5444,23214901,70658,124199
5445,23216127,70668,124199
5446,23217352,70679,124199
5447,23218577,70690,124199
5448,23219802,70701,124199
5449,23221027,70712,124199
5450,23222250,70723,124199
5451,23223472,70734,124199
5452,23224694,70745,124199
5453,23225916,70756,124199
5454,23227136,70767,124199
5455,23228355,70778,124199
5456,23229574,70789,124199
5457,23230791,70800,124199
5458,23232007,70811,124199
5459,23233223,70823,124199
5460,23234437,70834,124199
5461,23235650,70845,124199
5462,23236862,70855,124199
5463,23238073,70866,124199
5464,23239284,70876,124199
5465,23240494,70887,124199
5466,23241704,70898,124199
5467,23242912,70909,124199
5468,23244120,70920,124199
5469,23245326,70931,124199
5470,23246531,70943,124199
5471,23247736,70954,124199
5472,23248940,70965,124199
5473,23250144,70976,124199
5474,23251348,70988,124199
5475,23252551,70999,124199
5476,23253754,71010,124199
5477,23254956,71020,124199
5478,23256158,71031,124199
5479,23257360,71042,124199
5480,23258562,71053,124199
5481,23259763,71064,124199
5482,23260964,71075,124199
5483,23262164,71086,124199
5484,23263363,71097,124199
5485,23264562,71109,124199
5486,23265761,71119,124199
5487,23266960,71131,124199
5488,23268159,71141,124199
5489,23269356,71150,124199
5490,23270553,71161,124199
5491,23271750,71171,124199
5492,23272946,71182,124199
5493,23274142,71193,124199
5494,23275337,71204,124199
5495,23276532,71215,124199
5496,23277726,71226,124199
5497,23278920,71237,124199
5498,23280114,71249,124199
5499,23281308,71260,124199
5500,23282502,71270,124199
5501,23283696,71280,124199
5502,23284890,71292,124199
5503,23286082,71303,124199
5504,23287274,71314,124199
5505,23288466,71325,124199
5506,23289657,71336,124199
5507,23290848,71348,124199
5508,23292038,71359,124199
5509,23293228,71370,124199
5510,23294417,71377,124199
5511,23295605,71385,124199
5512,23296793,71396,124199
5513,23297980,71407,124199
5514,23299166,71418,124199
5515,23300351,71429,124199
5516,23301536,71440,124199
5517,23302720,71451,124199
5518,23303904,71462,124199
5519,23305088,71473,124199
5520,23306272,71484,124199
5521,23307455,71495,124199
5522,23308638,71506,124199
5523,23309821,71518,124199
5524,23311003,71529,124199
5525,23312183,71540,124199
5526,23313363,71551,124199
5527,23314543,71562,124199
5528,23315723,71573,124199
5529,23316901,71583,124199
5530,23318078,71594,124199
5531,23319254,71605,124199
5532,23320429,71617,124199
5533,23321604,71628,124199
5534,23322779,71639,124199
5535,23323953,71650,124199
5536,23325127,71661,124199
5537,23326298,71672,124199
5538,23327469,71683,124199
5539,23328639,71694,124199
5540,23329809,71705,124199
5541,23330979,71716,124199
5542,23332148,71727,124199
5543,23333317,71738,124199
5544,23334486,71749,124199
5545,23335653,71760,124199
5546,23336819,71771,124199
5547,23337983,71781,124199
5548,23339146,71792,124199
5549,23340309,71803,124199
5550,23341472,71814,124199
5551,23342634,71825,124199
5552,23343796,71836,124199
5553,23344957,71847,124199
5554,23346118,71858,124199
5555,23347278,71868,124199
5556,23348437,71879,124199
5557,23349595,71890,124199
5558,23350753,71900,124199
5559,23351911,71911,124199
5560,23353068,71922,124199
5561,23354224,71933,124199
5562,23355379,71944,124199
5563,23356532,71955,124199
5564,23357684,71966,124199
5565,23358836,71977,124199
5566,23359987,71988,124199
5567,23361138,72000,124199
5568,23362289,72011,124199
5569,23363440,72023,124199
5570,23364590,72034,124199
5571,23365740,72045,124199
5572,23366889,72056,124199
5573,23368038,72067,124199
5574,23369186,72078,124199
5575,23370332,72089,124199
5576,23371477,72099,124199
5577,23372621,72110,124199
5578,23373764,72121,124199
5579,23374907,72133,124199
5580,23376050,72144,124199
5581,23377193,72155,124199
5582,23378335,72167,124199
5583,23379475,72178,124199
5584,23380615,72189,124199
5585,23381755,72199,124199
5586,23382894,72211,124199
5587,23384033,72223,124199
5588,23385172,72234,124199
5589,23386311,72245,124199
5590,23387448,72256,124199
5591,23388585,72267,124199
5592,23389722,72278,124199
5593,23390859,72289,124199
5594,23391996,72301,124199
5595,23393132,72312,124199
5596,23394268,72322,124199
5597,23395403,72333,124199
5598,23396538,72344,124199
5599,23397671,72355,124199
5600,23398803,72366,124199
5601,23399934,72377,124199
5602,23401065,72388,124199
5603,23402195,72399,124199
5604,23403325,72410,124199
5605,23404453,72421,124199
5606,23405581,72432,124199
5607,23406709,72443,124199
5608,23407836,72454,124199
5609,23408962,72464,124199
5610,23410088,72475,124199
5611,23411213,72486,124199
5612,23412336,72497,124199
5613,23413458,72508,124199
5614,23414579,72519,124199
5615,23415700,72530,124199
5616,23416818,72541,124199
5617,23417936,72552,124199
5618,23419053,72563,124199
5619,23420170,72574,124199
5620,23421286,72585,124199
5621,23422402,72596,124199
5622,23423516,72607,124199
5623,23424627,72618,124199
5624,23425738,72629,124199
5625,23426849,72640,124199
5626,23427960,72651,124199
5627,23429071,72662,124199
5628,23430181,72674,124199
5629,23431290,72685,124199
5630,23432399,72697,124199
5631,23433508,72707,124199
5632,23434617,72717,124199
5633,23435726,72728,124199
5634,23436833,72739,124199
5635,23437940,72750,124199
5636,23439046,72761,124199
5637,23440151,72772,124199
5638,23441255,72783,124199
5639,23442359,72794,124199
5640,23443463,72805,124199
5641,23444567,72815,124199
5642,23445671,72825,124199
5643,23446775,72836,124199
5644,23447879,72847,124199
5645,23448982,72858,124199
5646,23450085,72869,124199
5647,23451188,72881,124199
5648,23452291,72892,124199
5649,23453394,72904,124199
5650,23454497,72915,124199
5651,23455600,72926,124199
5652,23456703,72936,124199
5653,23457805,72947,124199
5654,23458906,72958,124199
5655,23460007,72969,124199
5656,23461108,72980,124199
5657,23462209,72991,124199
5658,23463310,73002,124199
5659,23464410,73013,124199
5660,23465509,73024,124199
5661,23466608,73035,124199
5662,23467706,73046,124199
5663,23468804,73057,124199
5664,23469902,73068,124199
5665,23470999,73079,124199
5666,23472094,73090,124199
5667,23473188,73101,124199
5668,23474281,73112,124199
5669,23475374,73124,124199
5670,23476466,73135,124199
5671,23477557,73146,124199
5672,23478646,73158,124199
5673,23479735,73169,124199
5674,23480823,73181,124199
5675,23481909,73192,124199
5676,23482995,73203,124199
5677,23484081,73214,124199
5678,23485167,73225,124199
5679,23486253,73236,124199
5680,23487339,73247,124199
5681,23488425,73258,124199
5682,23489510,73268,124199
5683,23490595,73279,124199
5684,23491679,73290,124199
5685,23492763,73302,124199
5686,23493846,73313,124199
5687,23494929,73324,124199
5688,23496012,73335,124199
5689,23497095,73346,124199
5690,23498177,73357,124199
5691,23499258,73368,124199
5692,23500339,73379,124199
5693,23501418,73390,124199
5694,23502497,73402,124199
5695,23503576,73413,124199
5696,23504654,73424,124199
5697,23505732,73435,124199
5698,23506809,73446,124199
5699,23507886,73457,124199
5700,23508963,73468,124199
5701,23510040,73480,124199
5702,23511117,73491,124199
5703,23512192,73502,124199
5704,23513267,73513,124199
5705,23514342,73524,124199
5706,23515417,73535,124199
5707,23516490,73546,124199
5708,23517561,73556,124199
5709,23518632,73567,124199
5710,23519702,73578,124199
5711,23520771,73589,124199
5712,23521840,73600,124199
5713,23522909,73611,124199
5714,23523978,73622,124199
5715,23525045,73633,124199
5716,23526112,73644,124199
5717,23527178,73655,124199
5718,23528242,73665,124199
5719,23529305,73676,124199
5720,23530368,73687,124199
5721,23531431,73697,124199
5722,23532493,73708,124199
5723,23533555,73719,124199
5724,23534617,73731,124199
5725,23535678,73742,124199
5726,23536739,73752,124199
5727,23537799,73763,124199
5728,23538859,73774,124199
5729,23539919,73785,124199
5730,23540977,73796,124199
5731,23542034,73807,124199
5732,23543091,73818,124199
5733,23544148,73829,124199
5734,23545205,73839,124199
5735,23546262,73850,124199
5736,23547319,73861,124199
5737,23548375,73872,124199
5738,23549430,73883,124199
5739,23550485,73894,124199
5740,23551540,73904,124199
5741,23552595,73915,124199
5742,23553649,73925,124199
5743,23554703,73936,124199
5744,23555756,73947,124199
5745,23556809,73958,124199
5746,23557862,73969,124199
5747,23558915,73979,124199
5748,23559968,73990,124199
5749,23561021,74001,124199
5750,23562073,74012,124199
5751,23563125,74023,124199
5752,23564177,74034,124199
5753,23565227,74045,124199
5754,23566274,74056,124199
5755,23567321,74067,124199
5756,23568368,74078,124199
5757,23569415,74089,124199
5758,23570461,74100,124199
5759,23571505,74111,124199
5760,23572548,74122,124199
5761,23573591,74133,124199
5762,23574634,74143,124199
5763,23575677,74154,124199
5764,23576720,74165,124199
5765,23577762,74176,124199
5766,23578804,74187,124199
5767,23579846,74198,124199
5768,23580887,74209,124199
5769,23581928,74220,124199
5770,23582969,74231,124199
5771,23584010,74242,124199
5772,23585051,74253,124199
5773,23586092,74264,124199
5774,23587131,74275,124199
5775,23588169,74286,124199
5776,23589207,74297,124199
5777,23590245,74308,124199
5778,23591283,74319,124199
5779,23592321,74330,124199
5780,23593358,74341,124199
5781,23594394,74352,124199
5782,23595430,74363,124199
5783,23596464,74374,124199
5784,23597497,74385,124199
5785,23598530,74396,124199
5786,23599563,74407,124199
5787,23600596,74418,124199
5788,23601629,74429,124199
5789,23602661,74441,124199
5790,23603692,74452,124199
5791,23604723,74463,124199
5792,23605752,74474,124199
5793,23606780,74485,124199
5794,23607808,74496,124199
5795,23608835,74507,124199
5796,23609862,74518,124199
5797,23610889,74529,124199
5798,23611916,74540,124199
5799,23612943,74551,124199
5800,23613970,74562,124199
5801,23614997,74572,124199
5802,23616023,74583,124199
5803,23617049,74594,124199
5804,23618075,74604,124199
5805,23619100,74615,124199
5806,23620125,74626,124199
5807,23621149,74637,124199
5808,23622173,74648,124199
5809,23623197,74659,124199
5810,23624221,74669,124199
5811,23625245,74680,124199
5812,23626269,74690,124199
5813,23627291,74701,124199
5814,23628312,74712,124199
5815,23629332,74722,124199
5816,23630351,74733,124199
5817,23631370,74744,124199
5818,23632388,74755,124199
5819,23633406,74766,124199
5820,23634423,74777,124199
5821,23635439,74788,124199
5822,23636454,74799,124199
5823,23637469,74809,124199
5824,23638483,74819,124199
5825,23639497,74829,124199
5826,23640509,74840,124199
5827,23641520,74852,124199
5828,23642531,74863,124199
5829,23643542,74874,124199
5830,23644552,74885,124199
5831,23645562,74896,124199
5832,23646571,74907,124199
5833,23647580,74918,124199
5834,23648587,74929,124199
5835,23649594,74940,124199
5836,23650601,74950,124199
5837,23651608,74960,124199
5838,23652615,74971,124199
5839,23653621,74981,124199
5840,23654626,74992,124199
5841,23655631,75003,124199
5842,23656635,75014,124199
5843,23657639,75025,124199
5844,23658642,75037,124199
5845,23659644,75046,124199
5846,23660646,75057,124199
5847,23661647,75068,124199
5848,23662647,75078,124199
5849,23663646,75089,124199
5850,23664644,75100,124199
5851,23665642,75111,124199
5852,23666640,75121,124199
5853,23667636,75132,124199
5854,23668631,75142,124199
5855,23669626,75152,124199
5856,23670619,75163,124199
5857,23671611,75174,124199
5858,23672603,75185,124199
5859,23673595,75196,124199
5860,23674586,75207,124199
5861,23675575,75217,124199
5862,23676563,75228,124199
5863,23677551,75239,124199
5864,23678539,75250,124199
5865,23679527,75261,124199
5866,23680514,75272,124199
5867,23681500,75283,124199
5868,23682485,75294,124199
5869,23683469,75305,124199
5870,23684452,75316,124199
5871,23685435,75327,124199
5872,23686417,75338,124199
5873,23687399,75349,124199
5874,23688381,75358,124199
5875,23689363,75369,124199
5876,23690344,75380,124199
5877,23691325,75391,124199
5878,23692305,75402,124199
5879,23693284,75413,124199
5880,23694261,75424,124199
5881,23695237,75435,124199
5882,23696212,75446,124199
5883,23697187,75457,124199
5884,23698161,75468,124199
5885,23699135,75479,124199
5886,23700109,75490,124199
5887,23701083,75501,124199
5888,23702057,75512,124199
5889,23703029,75523,124199
5890,23703999,75534,124199
5891,23704969,75545,124199
5892,23705939,75556,124199
5893,23706909,75567,124199
5894,23707878,75578,124199
5895,23708847,75589,124199
5896,23709815,75600,124199
5897,23710782,75611,124199
5898,23711749,75621,124199
5899,23712716,75632,124199
5900,23713682,75643,124199
5901,23714648,75654,124199
5902,23715612,75665,124199
5903,23716575,75675,124199
5904,23717538,75686,124199
5905,23718500,75697,124199
5906,23719462,75708,124199
5907,23720424,75718,124199
5908,23721386,75729,124199
5909,23722346,75740,124199
5910,23723306,75751,124199
5911,23724266,75762,124199
5912,23725226,75773,124199
5913,23726185,75784,124199
5914,23727142,75795,124199
5915,23728099,75806,124199
5916,23729054,75817,124199
5917,23730008,75828,124199
5918,23730960,75839,124199
5919,23731911,75850,124199
5920,23732861,75861,124199
5921,23733811,75872,124199
5922,23734760,75883,124199
5923,23735709,75894,124199
5924,23736658,75905,124199
5925,23737607,75916,124199
5926,23738556,75927,124199
5927,23739504,75938,124199
5928,23740452,75949,124199
5929,23741399,75960,124199
5930,23742346,75971,124199
5931,23743292,75982,124199
5932,23744238,75993,124199
5933,23745184,76003,124199
5934,23746129,76014,124199
5935,23747074,76025,124199
5936,23748019,76035,124199
5937,23748964,76046,124199
5938,23749908,76057,124199
5939,23750851,76068,124199
5940,23751794,76079,124199
5941,23752736,76088,124199
5942,23753678,76098,124199
5943,23754620,76109,124199
5944,23755562,76120,124199
5945,23756504,76131,124199
5946,23757446,76142,124199
5947,23758388,76153,124199
5948,23759329,76164,124199
5949,23760270,76174,124199
5950,23761210,76185,124199
5951,23762149,76195,124199
5952,23763088,76205,124199
5953,23764026,76216,124199
5954,23764964,76227,124199
5955,23765902,76238,124199
5956,23766840,76249,124199
5957,23767778,76260,124199
5958,23768716,76271,124199
5959,23769653,76282,124199
5960,23770590,76293,124199
5961,23771527,76304,124199
5962,23772463,76315,124199
5963,23773399,76326,124199
5964,23774333,76337,124199
5965,23775267,76347,124199
5966,23776201,76358,124199
5967,23777132,76369,124199
5968,23778062,76380,124199
5969,23778992,76391,124199
5970,23779922,76401,124199
5971,23780852,76412,124199
5972,23781782,76423,124199
5973,23782711,76434,124199
5974,23783640,76445,124199
5975,23784569,76456,124199
5976,23785498,76467,124199
5977,23786427,76477,124199
5978,23787355,76487,124199
5979,23788283,76498,124199
5980,23789211,76509,124199
5981,23790139,76520,124199
5982,23791067,76531,124199
5983,23791995,76541,124199
5984,23792921,76552,124199
5985,23793847,76563,124199
5986,23794773,76574,124199
5987,23795699,76584,124199
5988,23796625,76595,124199
5989,23797551,76606,124199
5990,23798477,76617,124199
5991,23799403,76628,124199
5992,23800329,76638,124199
5993,23801254,76649,124199
5994,23802179,76660,124199
5995,23803104,76671,124199
5996,23804029,76682,124199
5997,23804954,76693,124199
5998,23805878,76704,124199
5999,23806802,76714,124199
6000,23807725,76725,124199
6001,23808648,76736,124199
6002,23809571,76747,124199
6003,23810494,76758,124199
6004,23811415,76769,124199
6005,23812336,76780,124199
6006,23813257,76791,124199
6007,23814177,76802,124199
6008,23815097,76813,124199
6009,23816017,76824,124199
6010,23816936,76835,124199
6011,23817855,76846,124199
6012,23818774,76857,124199
6013,23819692,76868,124199
6014,23820610,76879,124199
6015,23821527,76889,124199
6016,23822444,76900,124199
6017,23823359,76911,124199
6018,23824274,76922,124199
6019,23825189,76932,124199
6020,23826104,76943,124199
6021,23827018,76954,124199
6022,23827931,76965,124199
6023,23828842,76976,124199
6024,23829753,76987,124199
6025,23830664,76998,124199
